ID,Orden ID,Fecha_Orden,Fecha_Envío,Modo_Envío,Cliente_ID,Segmento,País,Ciudad,Estado,Codigo_Postal,Region,Producto_ID,Ventas
7311,CA-2016-121699,10/08/2016,14/08/2016,Standard Class,BD-11320,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004632,64.75
7312,CA-2016-162761,09/10/2016,13/10/2016,Standard Class,SC-20575,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10000145,1.872
7313,CA-2016-162761,09/10/2016,13/10/2016,Standard Class,SC-20575,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002498,11.214
7314,CA-2016-162761,09/10/2016,13/10/2016,Standard Class,SC-20575,Consumer,United States,Miami,Florida,33178,South,OFF-AR-10001761,37.376
7315,CA-2017-121377,28/05/2017,02/06/2017,Standard Class,TN-21040,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,286.4
7316,CA-2018-115322,11/05/2018,16/05/2018,Second Class,ZC-21910,Consumer,United States,New York City,New York,10024,East,OFF-AR-10004456,43.92
7317,CA-2017-132066,16/10/2017,20/10/2017,Standard Class,NB-18655,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001539,142.182
7318,CA-2018-158120,17/11/2018,21/11/2018,Standard Class,KH-16330,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-PA-10003205,19.608
7319,CA-2018-158120,17/11/2018,21/11/2018,Standard Class,KH-16330,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-BI-10002813,4.158
7320,CA-2018-100097,26/11/2018,29/11/2018,Second Class,MN-17935,Consumer,United States,New York City,New York,10009,East,TEC-PH-10002310,979.95
7321,CA-2018-100097,26/11/2018,29/11/2018,Second Class,MN-17935,Consumer,United States,New York City,New York,10009,East,FUR-FU-10003623,135.3
7322,CA-2018-167626,03/09/2018,07/09/2018,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003424,8.904
7323,CA-2018-167626,03/09/2018,07/09/2018,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10004353,100.8
7324,US-2018-126053,05/12/2018,08/12/2018,First Class,CS-11950,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001934,41.96
7325,US-2018-126053,05/12/2018,08/12/2018,First Class,CS-11950,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,9.45
7326,US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Consumer,United States,Pasco,Washington,99301,West,OFF-AP-10004540,400.8
7327,US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Consumer,United States,Pasco,Washington,99301,West,OFF-BI-10001543,28.792
7328,US-2015-131275,18/03/2015,24/03/2015,Standard Class,SC-20050,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,111
7329,US-2015-131275,18/03/2015,24/03/2015,Standard Class,SC-20050,Home Office,United States,Burbank,California,91505,West,TEC-MA-10001148,1279.968
7330,US-2015-131275,18/03/2015,24/03/2015,Standard Class,SC-20050,Home Office,United States,Burbank,California,91505,West,OFF-ST-10000078,1856.19
7331,CA-2017-149349,12/11/2017,13/11/2017,First Class,SP-20650,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,22.752
7332,CA-2018-115119,26/10/2018,30/10/2018,Standard Class,SC-20440,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,61.542
7333,CA-2018-115119,26/10/2018,30/10/2018,Standard Class,SC-20440,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,81.438
7334,CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001290,67.36
7335,CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10000087,54.528
7336,CA-2016-113152,25/12/2016,30/12/2016,Standard Class,JK-15625,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002049,843.9
7337,CA-2016-113152,25/12/2016,30/12/2016,Standard Class,JK-15625,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002613,449.568
7338,CA-2018-165155,21/09/2018,23/09/2018,First Class,BM-11575,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,15.51
7339,CA-2015-163412,20/12/2015,23/12/2015,Second Class,SM-20950,Corporate,United States,New York City,New York,10035,East,FUR-CH-10004875,192.186
7340,CA-2016-159590,18/07/2016,21/07/2016,First Class,KC-16255,Corporate,United States,New York City,New York,10009,East,OFF-AR-10003190,5.76
7341,CA-2015-116190,26/07/2015,01/08/2015,Standard Class,SG-20470,Consumer,United States,Atlanta,Georgia,30318,South,FUR-CH-10000553,67.88
7342,CA-2015-116190,26/07/2015,01/08/2015,Standard Class,SG-20470,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10002762,162.89
7343,CA-2015-116190,26/07/2015,01/08/2015,Standard Class,SG-20470,Consumer,United States,Atlanta,Georgia,30318,South,FUR-FU-10000719,25.71
7344,CA-2015-168473,26/12/2015,01/01/2016,Standard Class,TB-21520,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,191.88
7345,CA-2018-168389,11/12/2018,17/12/2018,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10004289,721.875
7346,CA-2018-168389,11/12/2018,17/12/2018,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003555,73.568
7347,CA-2018-168389,11/12/2018,17/12/2018,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10001958,13.584
7348,CA-2018-168389,11/12/2018,17/12/2018,Standard Class,DV-13045,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000225,64.784
7349,CA-2015-130421,03/03/2015,07/03/2015,Standard Class,SC-20020,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,176.772
7350,CA-2018-142125,21/10/2018,27/10/2018,Standard Class,JB-15400,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,38.82
7351,CA-2018-142125,21/10/2018,27/10/2018,Standard Class,JB-15400,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,21.9
7352,CA-2018-141138,10/11/2018,16/11/2018,Standard Class,GH-14425,Consumer,United States,Modesto,California,95351,West,TEC-AC-10001772,111.79
7353,CA-2018-152135,16/03/2018,18/03/2018,Second Class,MG-17650,Home Office,United States,Lakewood,Ohio,44107,East,TEC-PH-10003505,445.44
7354,CA-2017-151974,22/09/2017,29/09/2017,Standard Class,RD-19660,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,16.52
7355,CA-2018-154102,06/02/2018,13/02/2018,Standard Class,SN-20560,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001593,29.9
7356,CA-2016-139780,31/12/2016,02/01/2017,Second Class,AH-10690,Corporate,United States,Detroit,Michigan,48205,Central,OFF-BI-10004139,116.4
7357,CA-2017-114748,09/10/2017,14/10/2017,Standard Class,MZ-17335,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AR-10001315,1.408
7358,CA-2017-114748,09/10/2017,14/10/2017,Standard Class,MZ-17335,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10001488,169.568
7359,US-2015-115189,30/12/2015,03/01/2016,Second Class,AR-10345,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002170,251.964
7360,US-2015-115189,30/12/2015,03/01/2016,Second Class,AR-10345,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,523.764
7361,CA-2017-163594,12/04/2017,14/04/2017,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000809,19.44
7362,CA-2017-163594,12/04/2017,14/04/2017,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,194.352
7363,CA-2017-163594,12/04/2017,14/04/2017,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,36.624
7364,CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,340.182
7365,CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10004076,12.672
7366,CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,6.888
7367,CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,32.544
7368,CA-2017-127243,28/11/2017,04/12/2017,Standard Class,DS-13180,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,347.802
7369,CA-2018-161851,15/04/2018,17/04/2018,First Class,BP-11095,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10004654,15.57
7370,CA-2016-110345,09/03/2016,11/03/2016,Second Class,TG-21310,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-LA-10001175,4.608
7371,CA-2015-107769,28/10/2015,01/11/2015,Standard Class,BT-11395,Corporate,United States,Garden City,Kansas,67846,Central,TEC-PH-10001336,257.98
7372,US-2018-123862,07/01/2018,09/01/2018,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,153.78
7373,US-2018-123862,07/01/2018,09/01/2018,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,61.02
7374,US-2018-123862,07/01/2018,09/01/2018,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10004884,110.11
7375,US-2018-123862,07/01/2018,09/01/2018,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,7.89
7376,CA-2018-100580,13/08/2018,20/08/2018,Standard Class,MK-17905,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,36.024
7377,US-2018-145597,02/11/2018,05/11/2018,First Class,GG-14650,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,54.336
7378,CA-2015-132787,19/09/2015,23/09/2015,Standard Class,MC-18130,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,92.52
7379,CA-2016-136224,31/05/2016,31/05/2016,Same Day,ML-18265,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,10.272
7380,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,40.74
7381,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,14.4
7382,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,149.95
7383,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,16.9
7384,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10002250,17.61
7385,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,378
7386,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001838,17.64
7387,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,373.08
7388,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003664,1336.44
7389,CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,29.97
7390,CA-2018-108035,29/11/2018,03/12/2018,Standard Class,TT-21070,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,390.368
7391,CA-2018-108035,29/11/2018,03/12/2018,Standard Class,TT-21070,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,101.52
7392,CA-2018-160031,04/12/2018,07/12/2018,Second Class,LT-16765,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,74.352
7393,CA-2018-147844,02/05/2018,06/05/2018,Standard Class,DD-13570,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,15.7
7394,CA-2018-147844,02/05/2018,06/05/2018,Standard Class,DD-13570,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,59.52
7395,CA-2018-147844,02/05/2018,06/05/2018,Standard Class,DD-13570,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,34.4
7396,CA-2017-110975,25/12/2017,30/12/2017,Standard Class,DB-12970,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,313.176
7397,CA-2017-110975,25/12/2017,30/12/2017,Standard Class,DB-12970,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,866.646
7398,CA-2015-141649,30/09/2015,30/09/2015,Same Day,DM-12955,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,795.408
7399,CA-2015-124807,12/07/2015,15/07/2015,Second Class,ME-17725,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,35.856
7400,CA-2015-124807,12/07/2015,15/07/2015,Second Class,ME-17725,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,23.84
7401,CA-2017-110009,08/09/2017,13/09/2017,Standard Class,TR-21325,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,43.13
7402,CA-2017-110009,08/09/2017,13/09/2017,Standard Class,TR-21325,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,30.87
7403,CA-2018-168172,06/08/2018,10/08/2018,Standard Class,SH-20395,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,70.12
7404,CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,509.9575
7405,CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,122.91
7406,CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,97.568
7407,CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,722.352
7408,CA-2018-152079,20/01/2018,21/01/2018,First Class,ML-17410,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,11.52
7409,CA-2017-129728,30/05/2017,06/06/2017,Standard Class,JG-15310,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,167.84
7410,CA-2015-121769,08/04/2015,12/04/2015,Standard Class,JS-15880,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,172.11
7411,CA-2015-103058,23/07/2015,24/07/2015,First Class,AG-10270,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,99.98
7412,CA-2018-121125,30/05/2018,03/06/2018,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,156.792
7413,CA-2018-121125,30/05/2018,03/06/2018,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,35.36
7414,CA-2018-121125,30/05/2018,03/06/2018,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,13.592
7415,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,386.68
7416,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,379.96
7417,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,539.91
7418,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,41.24
7419,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,51.897
7420,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,552.56
7421,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,23.16
7422,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,126.08
7423,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,449.1
7424,CA-2018-135069,10/04/2018,14/04/2018,Standard Class,BS-11755,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,195.104
7425,CA-2018-135069,10/04/2018,14/04/2018,Standard Class,BS-11755,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,36.672
7426,CA-2017-101693,25/06/2017,27/06/2017,Second Class,LC-17140,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,85.246
7427,CA-2017-101693,25/06/2017,27/06/2017,Second Class,LC-17140,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,32.712
7428,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,11.43
7429,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,30.44
7430,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,12.96
7431,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,16
7432,US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,32.67
7433,CA-2015-161249,09/08/2015,13/08/2015,Standard Class,RD-19720,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,4.464
7434,CA-2015-161249,09/08/2015,13/08/2015,Standard Class,RD-19720,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,9.345
7435,CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,9.144
7436,CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,23.136
7437,CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,99.2
7438,CA-2015-165568,15/02/2015,19/02/2015,Standard Class,BF-11020,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,21.36
7439,CA-2016-145457,24/03/2016,27/03/2016,Second Class,CP-12085,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,46.9
7440,US-2018-163657,02/09/2018,06/09/2018,Standard Class,JL-15235,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,18.72
7441,US-2018-163657,02/09/2018,06/09/2018,Standard Class,JL-15235,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,236.528
7442,CA-2016-120446,16/11/2016,18/11/2016,First Class,JG-15805,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,18.9
7443,CA-2015-109932,09/12/2015,11/12/2015,First Class,VP-21760,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,10.688
7444,CA-2015-109932,09/12/2015,11/12/2015,First Class,VP-21760,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,237.096
7445,CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,5.184
7446,CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,65.584
7447,CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,22.2
7448,CA-2018-127474,03/02/2018,07/02/2018,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,419.4
7449,CA-2018-115448,11/11/2018,14/11/2018,First Class,MH-18025,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,88.92
7450,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,9.912
7451,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,318.43
7452,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,5.8
7453,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,1415.76
7454,CA-2018-134796,25/06/2018,01/07/2018,Standard Class,FM-14380,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,148.48
7455,CA-2017-137743,30/07/2017,04/08/2017,Standard Class,KH-16360,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,9.248
7456,CA-2017-137743,30/07/2017,04/08/2017,Standard Class,KH-16360,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,1036.624
7457,CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,569.64
7458,CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,9.14
7459,CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,1196.86
7460,CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,523.26
7461,US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,639.968
7462,US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,52.76
7463,CA-2016-138485,27/02/2016,01/03/2016,Second Class,NP-18670,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,538.92
7464,CA-2017-103709,08/09/2017,15/09/2017,Standard Class,LP-17095,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,14.88
7465,CA-2017-103709,08/09/2017,15/09/2017,Standard Class,LP-17095,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,34.24
7466,CA-2017-103709,08/09/2017,15/09/2017,Standard Class,LP-17095,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,261.74
7467,CA-2017-138282,19/05/2017,23/05/2017,Standard Class,AH-10690,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,87.84
7468,CA-2018-148985,11/11/2018,15/11/2018,Second Class,TB-21190,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,34.92
7469,CA-2015-138100,15/09/2015,20/09/2015,Standard Class,AA-10315,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,14.94
7470,CA-2015-138100,15/09/2015,20/09/2015,Standard Class,AA-10315,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456,14.56
7471,CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,3.576
7472,CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,147.184
7473,CA-2017-139997,01/07/2017,03/07/2017,First Class,EM-14140,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,1499.95
7474,CA-2017-109652,10/04/2017,15/04/2017,Standard Class,QJ-19255,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,13.568
7475,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,2573.82
7476,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,609.98
7477,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,OFF-AR-10001662,5.48
7478,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,391.98
7479,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,755.96
7480,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,OFF-FA-10001883,31.12
7481,CA-2015-167199,06/01/2015,10/01/2015,Standard Class,ME-17320,Home Office,United States,Henderson,Kentucky,42420,South,OFF-PA-10000955,6.54
7482,CA-2017-124583,01/09/2017,03/09/2017,Second Class,LB-16795,Home Office,United States,Huntington Beach,California,92646,West,OFF-EN-10002500,12.78
7483,CA-2015-113964,23/09/2015,30/09/2015,Standard Class,JP-16135,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,18.464
7484,CA-2015-129938,15/12/2015,17/12/2015,Second Class,EB-13705,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,445.802
7485,CA-2018-135111,28/12/2018,02/01/2019,Standard Class,CS-12400,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-AR-10004707,2.48
7486,CA-2018-135111,28/12/2018,02/01/2019,Standard Class,CS-12400,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-BI-10004040,25.9
7487,US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135,Home Office,United States,Dover,New Hampshire,3820,East,OFF-PA-10001184,29.9
7488,US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135,Home Office,United States,Dover,New Hampshire,3820,East,TEC-AC-10004145,2249.91
7489,US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135,Home Office,United States,Dover,New Hampshire,3820,East,FUR-TA-10003473,1053.164
7490,CA-2018-157196,05/11/2018,09/11/2018,Standard Class,AA-10645,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,12.96
7491,CA-2016-108672,10/09/2016,16/09/2016,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003799,106.68
7492,US-2018-118598,16/11/2018,16/11/2018,Same Day,CM-12190,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002583,119.94
7493,US-2018-160836,11/09/2018,16/09/2018,Standard Class,CC-12475,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,10.272
